long_province,long_district,long_ward,ward_level
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Hướng Việt,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Hướng Phùng,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Hướng Sơn,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Hướng Linh,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Tân Hợp,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Hướng Tân,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Tân Thành,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Tân Long,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Tân Lập,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Tân Liên,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Húc,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Thuận,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Hướng Lộc,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Ba Tầng,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Thanh,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã  A Dơi,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Lìa,Xã
Tỉnh Quảng Trị,Huyện Hướng Hóa,Xã Xy,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Thị trấn Gio Linh,Thị trấn
Tỉnh Quảng Trị,Huyện Gio Linh,Thị trấn Cửa Việt,Thị trấn
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Trung Giang,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Trung Hải,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Trung Sơn,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Phong Bình,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Gio Mỹ,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Gio Hải,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Gio An,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Gio Châu,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Gio Việt,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Linh Trường,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Gio Sơn,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Gio Mai,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Hải Thái,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Linh Hải,Xã
Tỉnh Quảng Trị,Huyện Gio Linh,Xã Gio Quang,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Thị trấn Krông Klang,Thị trấn
Tỉnh Quảng Trị,Huyện Đa Krông,Xã Mò Ó,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã Hướng Hiệp,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã Đa Krông,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã Triệu Nguyên,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã Ba Lòng,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã Ba Nang,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã Tà Long,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã Húc Nghì,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã A Vao,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã Tà Rụt,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã A Bung,Xã
Tỉnh Quảng Trị,Huyện Đa Krông,Xã A Ngo,Xã
Tỉnh Quảng Trị,Huyện Cam Lộ,Thị trấn Cam Lộ,Thị trấn
Tỉnh Quảng Trị,Huyện Cam Lộ,Xã Cam Tuyền,Xã
Tỉnh Quảng Trị,Huyện Cam Lộ,Xã Thanh An,Xã
Tỉnh Quảng Trị,Huyện Cam Lộ,Xã Cam Thủy,Xã
Tỉnh Quảng Trị,Huyện Cam Lộ,Xã Cam Thành,Xã
Tỉnh Quảng Trị,Huyện Cam Lộ,Xã Cam Hiếu,Xã
Tỉnh Quảng Trị,Huyện Cam Lộ,Xã Cam Chính,Xã
Tỉnh Quảng Trị,Huyện Cam Lộ,Xã Cam Nghĩa,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Thị Trấn Ái Tử,Thị trấn
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu An,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Vân,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Phước,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Độ,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Trạch,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Thuận,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Đại,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Hòa,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Lăng,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Sơn,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Long,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Tài,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Trung,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Ái,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Thượng,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Giang,Xã
Tỉnh Quảng Trị,Huyện Triệu Phong,Xã Triệu Thành,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Thị trấn Diên Sanh,Thị trấn
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải An,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Ba,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Quy,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Quế,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Hưng,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Phú,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Thượng,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Dương,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Định,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Lâm,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Phong,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Trường,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Sơn,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Chánh,Xã
Tỉnh Quảng Trị,Huyện Hải Lăng,Xã Hải Khê,Xã
Tỉnh Quảng Trị,Huyện Cồn Cỏ,,Huyện
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Tây Lộc,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Thuận Lộc,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Gia Hội,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Phú Hậu,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Thuận Hòa,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Đông Ba,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Kim Long,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Vỹ Dạ,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Phường Đúc,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Vĩnh Ninh,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Phú Hội,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Phú Nhuận,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Xuân Phú,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Trường An,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Phước Vĩnh,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường An Cựu,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường An Hòa,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Hương Sơ,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Thuỷ Biều,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Hương Long,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Thuỷ Xuân,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường An Đông,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường An Tây,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Thuận An,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Xã Phú Dương,Xã
Tỉnh Thừa Thiên Huế,Thành phố Huế,Xã Phú Mậu,Xã
Tỉnh Thừa Thiên Huế,Thành phố Huế,Xã Phú Thanh,Xã
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Phú Thượng,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Thủy Vân,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Xã Thủy Bằng,Xã
Tỉnh Thừa Thiên Huế,Thành phố Huế,Xã Hải Dương,Xã
Tỉnh Thừa Thiên Huế,Thành phố Huế,Xã Hương Phong,Xã
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Hương Vinh,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Hương An,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Phường Hương Hồ,Phường
Tỉnh Thừa Thiên Huế,Thành phố Huế,Xã Hương Thọ,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Thị trấn Phong Điền,Thị trấn
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Điền Hương,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Điền Môn,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Điền Lộc,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Phong Bình,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Điền Hòa,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Phong Chương,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Phong Hải,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Điền Hải,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Phong Hòa,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Phong Thu,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Phong Hiền,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Phong Mỹ,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Phong An,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Phong Xuân,Xã
Tỉnh Thừa Thiên Huế,Huyện Phong Điền,Xã Phong Sơn,Xã
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Thị trấn Sịa,Thị trấn
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Xã Quảng Thái,Xã
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Xã Quảng Ngạn,Xã
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Xã Quảng Lợi,Xã
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Xã Quảng Công,Xã
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Xã Quảng Phước,Xã
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Xã Quảng Vinh,Xã
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Xã Quảng An,Xã
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Xã Quảng Thành,Xã
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Xã Quảng Thọ,Xã
Tỉnh Thừa Thiên Huế,Huyện Quảng Điền,Xã Quảng Phú,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Phú Thuận,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Phú An,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Phú Hải,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Phú Xuân,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Phú Diên,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Phú Mỹ,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Phú Hồ,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Vinh Xuân,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Phú Lương,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Thị trấn Phú Đa,Thị trấn
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Vinh Thanh,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Vinh An,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Phú Gia,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Vang,Xã Vinh Hà,Xã
Tỉnh Thừa Thiên Huế,Thị xã Hương Thủy,Phường Phú Bài,Phường
Tỉnh Thừa Thiên Huế,Thị xã Hương Thủy,Xã Thủy Thanh,Xã
Tỉnh Thừa Thiên Huế,Thị xã Hương Thủy,Phường Thủy Dương,Phường
Tỉnh Thừa Thiên Huế,Thị xã Hương Thủy,Phường Thủy Phương,Phường
Tỉnh Thừa Thiên Huế,Thị xã Hương Thủy,Phường Thủy Châu,Phường
Tỉnh Thừa Thiên Huế,Thị xã Hương Thủy,Phường Thủy Lương,Phường
Tỉnh Thừa Thiên Huế,Thị xã Hương Thủy,Xã Thủy Tân,Xã
Tỉnh Thừa Thiên Huế,Thị xã Hương Thủy,Xã Thủy Phù,Xã
Tỉnh Thừa Thiên Huế,Thị xã Hương Thủy,Xã Phú Sơn,Xã
Tỉnh Thừa Thiên Huế,Thị xã Hương Thủy,Xã Dương Hòa,Xã
Tỉnh Thừa Thiên Huế,Thị xã Hương Trà,Phường Tứ Hạ,Phường
Tỉnh Thừa Thiên Huế,Thị xã Hương Trà,Xã Hương Toàn,Xã
Tỉnh Thừa Thiên Huế,Thị xã Hương Trà,Phường Hương Vân,Phường
Tỉnh Thừa Thiên Huế,Thị xã Hương Trà,Phường Hương Văn,Phường
Tỉnh Thừa Thiên Huế,Thị xã Hương Trà,Phường Hương Xuân,Phường
Tỉnh Thừa Thiên Huế,Thị xã Hương Trà,Phường Hương Chữ,Phường
Tỉnh Thừa Thiên Huế,Thị xã Hương Trà,Xã Hương Bình,Xã
Tỉnh Thừa Thiên Huế,Thị xã Hương Trà,Xã Bình Tiến,Xã
Tỉnh Thừa Thiên Huế,Thị xã Hương Trà,Xã Bình Thành,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Thị trấn A Lưới,Thị trấn
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Vân,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Hạ,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Kim,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Trung Sơn,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Hương Nguyên,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Bắc,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã A Ngo,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Sơn Thủy,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Phú Vinh,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Hương Phong,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Quảng Nhâm,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Thượng,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Thái,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã A Roàng,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Đông Sơn,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Lâm Đớt,Xã
Tỉnh Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Thủy,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Thị trấn Phú Lộc,Thị trấn
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Thị trấn Lăng Cô,Thị trấn
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Vinh Mỹ,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Vinh Hưng,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Giang Hải,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Vinh Hiền,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Bổn,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Sơn,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Bình,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Vĩnh,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc An,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Điền,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Thủy,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Trì,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Tiến,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Hòa,Xã
Tỉnh Thừa Thiên Huế,Huyện Phú Lộc,Xã Xuân Lộc,Xã
Tỉnh Thừa Thiên Huế,Huyện Nam Đông,Thị trấn Khe Tre,Thị trấn
Tỉnh Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Phú,Xã
Tỉnh Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Sơn,Xã
Tỉnh Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Lộc,Xã
Tỉnh Thừa Thiên Huế,Huyện Nam Đông,Xã Thượng Quảng,Xã
Tỉnh Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Xuân,Xã
Tỉnh Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Hữu,Xã
Tỉnh Thừa Thiên Huế,Huyện Nam Đông,Xã Thượng Lộ,Xã
Tỉnh Thừa Thiên Huế,Huyện Nam Đông,Xã Thượng Long,Xã
Tỉnh Thừa Thiên Huế,Huyện Nam Đông,Xã Thượng Nhật,Xã
Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Hiệp Bắc,Phường
Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Hiệp Nam,Phường
Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Khánh Bắc,Phường
Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Khánh Nam,Phường
Thành phố Đà Nẵng,Quận Liên Chiểu,Phường Hòa Minh,Phường
Thành phố Đà Nẵng,Quận Thanh Khê,Phường Tam Thuận,Phường
Thành phố Đà Nẵng,Quận Thanh Khê,Phường Thanh Khê Tây,Phường
Thành phố Đà Nẵng,Quận Thanh Khê,Phường Thanh Khê Đông,Phường
Thành phố Đà Nẵng,Quận Thanh Khê,Phường Xuân Hà,Phường
Thành phố Đà Nẵng,Quận Thanh Khê,Phường Tân Chính,Phường
Thành phố Đà Nẵng,Quận Thanh Khê,Phường Chính Gián,Phường
Thành phố Đà Nẵng,Quận Thanh Khê,Phường Vĩnh Trung,Phường
Thành phố Đà Nẵng,Quận Thanh Khê,Phường Thạc Gián,Phường
Thành phố Đà Nẵng,Quận Thanh Khê,Phường An Khê,Phường
Thành phố Đà Nẵng,Quận Thanh Khê,Phường Hòa Khê,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Thanh Bình,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Thuận Phước,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Thạch Thang,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Hải Châu  I,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Hải Châu II,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Phước Ninh,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Hòa Thuận Tây,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Hòa Thuận Đông,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Nam Dương,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Bình Hiên,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Bình Thuận,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Bắc,Phường
Thành phố Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Nam,Phường
Thành phố Đà Nẵng,Quận Sơn Trà,Phường Thọ Quang,Phường
Thành phố Đà Nẵng,Quận Sơn Trà,Phường Nại Hiên Đông,Phường
Thành phố Đà Nẵng,Quận Sơn Trà,Phường Mân Thái,Phường
Thành phố Đà Nẵng,Quận Sơn Trà,Phường An Hải Bắc,Phường
Thành phố Đà Nẵng,Quận Sơn Trà,Phường Phước Mỹ,Phường
Thành phố Đà Nẵng,Quận Sơn Trà,Phường An Hải Tây,Phường
Thành phố Đà Nẵng,Quận Sơn Trà,Phường An Hải Đông,Phường
Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,Phường Mỹ An,Phường
Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,Phường Khuê Mỹ,Phường
Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,Phường Hoà Quý,Phường
Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,Phường Hoà Hải,Phường
Thành phố Đà Nẵng,Quận Cẩm Lệ,Phường Khuê Trung,Phường
Thành phố Đà Nẵng,Quận Cẩm Lệ,Phường Hòa Phát,Phường
Thành phố Đà Nẵng,Quận Cẩm Lệ,Phường Hòa An,Phường
Thành phố Đà Nẵng,Quận Cẩm Lệ,Phường Hòa Thọ Tây,Phường
Thành phố Đà Nẵng,Quận Cẩm Lệ,Phường Hòa Thọ Đông,Phường
Thành phố Đà Nẵng,Quận Cẩm Lệ,Phường Hòa Xuân,Phường
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Bắc,Xã
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Liên,Xã
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Ninh,Xã
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Sơn,Xã
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Nhơn,Xã
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Phú,Xã
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Phong,Xã
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Châu,Xã
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Tiến,Xã
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Phước,Xã
Thành phố Đà Nẵng,Huyện Hòa Vang,Xã Hòa Khương,Xã
Thành phố Đà Nẵng,Huyện Hoàng Sa,,Huyện
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Phường Tân Thạnh,Phường
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Phường Phước Hòa,Phường
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Phường An Mỹ,Phường
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Phường Hòa Hương,Phường
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Phường An Xuân,Phường
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Phường An Sơn,Phường
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Phường Trường Xuân,Phường
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Phường An Phú,Phường
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Xã Tam Thanh,Xã
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Xã Tam Thăng,Xã
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Xã Tam Phú,Xã
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Phường Hoà Thuận,Phường
Tỉnh Quảng Nam,Thành phố Tam Kỳ,Xã Tam Ngọc,Xã
Tỉnh Quảng Nam,Thành phố Hội An,Phường Minh An,Phường
Tỉnh Quảng Nam,Thành phố Hội An,Phường Tân An,Phường
Tỉnh Quảng Nam,Thành phố Hội An,Phường Cẩm Phô,Phường
Tỉnh Quảng Nam,Thành phố Hội An,Phường Thanh Hà,Phường
Tỉnh Quảng Nam,Thành phố Hội An,Phường Sơn Phong,Phường
Tỉnh Quảng Nam,Thành phố Hội An,Phường Cẩm Châu,Phường
Tỉnh Quảng Nam,Thành phố Hội An,Phường Cửa Đại,Phường
Tỉnh Quảng Nam,Thành phố Hội An,Phường Cẩm An,Phường
Tỉnh Quảng Nam,Thành phố Hội An,Xã Cẩm Hà,Xã
Tỉnh Quảng Nam,Thành phố Hội An,Xã Cẩm Kim,Xã
Tỉnh Quảng Nam,Thành phố Hội An,Phường Cẩm Nam,Phường
Tỉnh Quảng Nam,Thành phố Hội An,Xã Cẩm Thanh,Xã
Tỉnh Quảng Nam,Thành phố Hội An,Xã Tân Hiệp,Xã
Tỉnh Quảng Nam,Huyện Tây Giang,Xã Ch'ơm,Xã
Tỉnh Quảng Nam,Huyện Tây Giang,Xã Ga Ri,Xã
Tỉnh Quảng Nam,Huyện Tây Giang,Xã A Xan,Xã
Tỉnh Quảng Nam,Huyện Tây Giang,Xã Tr'Hy,Xã
Tỉnh Quảng Nam,Huyện Tây Giang,Xã Lăng,Xã
Tỉnh Quảng Nam,Huyện Tây Giang,Xã A Nông,Xã
Tỉnh Quảng Nam,Huyện Tây Giang,Xã A Tiêng,Xã
Tỉnh Quảng Nam,Huyện Tây Giang,Xã Bha Lê,Xã
Tỉnh Quảng Nam,Huyện Tây Giang,Xã A Vương,Xã
Tỉnh Quảng Nam,Huyện Tây Giang,Xã Dang,Xã
Tỉnh Quảng Nam,Huyện Đông Giang,Thị trấn P Rao,Thị trấn
Tỉnh Quảng Nam,Huyện Đông Giang,Xã Tà Lu,Xã
Tỉnh Quảng Nam,Huyện Đông Giang,Xã Sông Kôn,Xã
Tỉnh Quảng Nam,Huyện Đông Giang,Xã Jơ Ngây,Xã
Tỉnh Quảng Nam,Huyện Đông Giang,Xã A Ting,Xã
Tỉnh Quảng Nam,Huyện Đông Giang,Xã  Tư,Xã
Tỉnh Quảng Nam,Huyện Đông Giang,Xã Ba,Xã
